日期,ID,金額
2018/7/10,A0937,1035
2018/12/12,A1169,1112
2018/5/29,A0630,706
2018/5/21,A0429,1173
2018/6/20,A0704,879
2018/10/7,A0881,817
2018/3/22,A0927,937
2018/4/9,A0961,1002
2018/4/8,A0643,880
2018/12/11,A0431,933
2018/5/12,A1062,1071
2018/9/8,A1271,1125
2018/8/12,A0673,713
2018/1/9,A0473,920
2018/8/5,A1054,784
2018/2/21,A0761,950
2018/12/14,A0771,791
2018/10/11,A0830,887
2018/9/8,A0641,1133
2018/6/18,A1282,1142
2018/5/27,A0906,1127
2018/3/17,A0495,1036
2018/2/16,A0428,868
2018/4/23,A1329,929
2018/9/24,A1274,1167
2018/12/13,A0480,1172
2018/10/15,A0887,862
2018/8/26,A0919,1070
2018/9/4,A1412,1029
2018/5/15,A1035,1087
2018/10/14,A0801,893
2018/1/17,A0547,918
2018/10/15,A1390,995
2018/2/19,A0743,1055
2018/9/4,A1036,871
2018/4/17,A0610,913
2018/4/5,A0696,1037
2018/2/20,A1161,1004
2018/7/23,A0512,1132
2018/8/9,A0530,1188
2018/4/9,A0943,1172
2018/2/20,A0977,1120
2018/10/21,A0884,789
2018/9/22,A1003,1118
2018/8/24,A0681,1104
2018/7/17,A1110,1090
2018/10/18,A1085,729
2018/12/1,A0961,965
2018/4/30,A1164,756
2018/12/18,A0497,1185
2018/1/8,A0542,970
2018/9/18,A1302,1061
2018/6/25,A0942,984
2018/9/20,A0480,1039
2018/6/22,A1120,799
2018/3/28,A0955,1118
2018/12/29,A1278,1067
2018/4/18,A0464,1191
2018/1/21,A1169,1132
2018/5/31,A1265,942
2018/10/2,A1419,1178
2018/11/16,A1329,1075
2018/2/22,A0982,1126
2018/10/30,A1282,834
2018/8/3,A1068,900
2018/3/19,A0955,1029
2018/6/3,A1161,1193
2018/6/20,A1164,860
2018/4/22,A0930,842
2018/7/8,A1410,777
2018/9/26,A0919,700
2018/12/31,A1065,719
2018/11/6,A1358,1074
2018/7/9,A1323,857
2018/9/25,A0884,991
2018/12/28,A1348,1064
2018/7/4,A0819,955
2018/12/16,A1257,1035
2018/6/18,A1095,1078
2018/3/6,A1305,717
2018/10/4,A0720,1097
2018/3/25,A0994,1195
2018/3/7,A0800,819
2018/10/21,A1282,894
2018/7/11,A1036,1034
2018/12/20,A0997,1118
2018/8/26,A1079,799
2018/8/10,A0890,966
2018/1/6,A0457,782
2018/12/5,A1228,877
2018/11/25,A1214,1075
2018/2/8,A1257,1191
2018/3/6,A0708,749
2018/7/26,A1413,1170
2018/2/11,A0808,744
2018/9/2,A1101,706
2018/5/24,A0903,1061
2018/2/22,A1142,718
2018/6/4,A0927,743
2018/11/28,A1212,789
2018/4/20,A1311,925
2018/2/2,A1225,1110
2018/9/9,A0771,1096
2018/6/10,A1135,970
2018/4/4,A1290,1056
2018/5/5,A0773,1158
2018/9/25,A1362,1018
2018/9/11,A0629,868
2018/1/4,A0513,984
2018/3/19,A1390,767
2018/3/12,A0480,1080
2018/6/15,A0655,1076
2018/8/18,A0458,1068
2018/3/3,A0988,1126
2018/7/22,A0930,1045
2018/6/19,A0686,713
2018/3/25,A0630,874
2018/4/6,A0497,736
2018/11/24,A0961,1145
2018/10/9,A0660,795
2018/1/20,A0419,925
2018/11/14,A1388,845
2018/12/10,A0514,704
2018/2/7,A0419,1135
2018/12/5,A0411,1131
2018/5/24,A0382,1110
2018/8/28,A0412,991
2018/1/22,A0927,1142
2018/3/6,A0990,931
2018/12/2,A0582,1073
2018/3/9,A0944,893
2018/3/17,A0670,957
2018/8/27,A1381,733
2018/11/26,A0949,907
2018/7/27,A1068,1185
2018/7/5,A0557,972
2018/12/7,A0681,1061
2018/2/20,A0994,1172
2018/6/9,A1406,1000
2018/7/4,A0988,987
2018/6/14,A0574,792
2018/5/23,A0821,1141
2018/1/23,A0529,1068
2018/9/13,A1204,909
2018/5/14,A0643,1044
2018/12/20,A0673,792
2018/5/21,A1353,913
2018/4/11,A1360,802
2018/9/2,A0473,818
2018/1/24,A1064,1080
2018/3/18,A0763,816
2018/9/24,A1313,1060
2018/10/1,A1265,1078
2018/9/10,A0630,1064
2018/11/21,A1007,1176
2018/3/1,A0660,727
2018/11/10,A0514,944
2018/8/23,A0993,983
2018/7/20,A0534,844
2018/2/22,A1055,1038
2018/8/3,A1076,1040
2018/12/6,A1237,953
2018/9/8,A0503,720
2018/5/19,A0760,799
2018/2/1,A0905,1112
2018/10/30,A0826,851
2018/5/28,A0607,800
2018/5/15,A1067,1113
2018/6/13,A1240,1039
2018/10/12,A0548,839
2018/7/30,A1313,897
2018/11/5,A0593,775
2018/3/7,A1232,949
2018/2/11,A0716,1122
2018/10/18,A0387,712
2018/8/21,A0881,1065
2018/2/19,A0982,1082
2018/3/7,A0630,977
2018/11/18,A0707,1084
2018/7/17,A1271,954
2018/2/26,A1202,717
2018/7/12,A1415,1118
2018/11/15,A0945,762
2018/6/21,A1285,931
2018/7/17,A1337,912
2018/3/1,A1390,984
2018/11/2,A0380,1077
2018/10/30,A1334,828
2018/3/6,A1345,808
2018/7/17,A0380,882
2018/4/30,A1169,1044
2018/10/29,A0655,952
2018/4/12,A1334,1018
2018/9/26,A1101,794
2018/1/26,A0514,1060
2018/6/14,A0961,1193
2018/2/12,A0375,730
2018/6/16,A1181,871
2018/3/12,A0438,1056
2018/8/21,A1237,796
2018/12/18,A1297,1057
2018/2/4,A0583,957
2018/8/10,A1027,986
2018/1/22,A1285,1144
2018/11/24,A1221,889
2018/12/16,A0892,1039
2018/8/21,A0893,903
2018/8/30,A0862,774
2018/4/25,A0720,995
2018/7/18,A0529,952
2018/11/27,A0428,892
2018/7/21,A0824,890
2018/10/3,A0660,952
2018/9/17,A0861,831
2018/11/2,A0897,792
2018/3/2,A1202,786
2018/1/30,A1130,887
2018/6/24,A0426,993
2018/8/17,A0796,921
2018/7/27,A0811,1058
2018/1/12,A0953,1132
2018/3/5,A1285,1083
2018/8/26,A0703,759
2018/12/24,A0836,960
2018/9/27,A0747,766
2018/3/19,A0547,876
2018/11/17,A0978,1153
2018/8/5,A0415,1054
2018/11/30,A1204,972
2018/1/14,A0987,915
2018/5/22,A0462,990
2018/11/29,A1197,1038
2018/10/23,A1403,814
2018/12/6,A0684,1004
2018/5/28,A1029,708
2018/3/30,A0808,842
2018/1/30,A0657,1124
2018/9/21,A0836,1176
2018/8/25,A0907,978
2018/10/29,A0472,931
2018/6/17,A0679,718
2018/6/25,A0922,1133
2018/11/30,A1197,989
2018/11/8,A0798,1140
2018/1/23,A0907,803
2018/8/1,A0375,1162
2018/4/23,A1360,967
2018/7/29,A1353,1173
2018/9/8,A1232,1063
2018/5/18,A1413,1158
2018/8/22,A1100,870
2018/7/19,A0878,1111
2018/10/30,A0522,749
2018/7/2,A1076,1110
2018/6/5,A1353,1096
2018/8/11,A0934,878
2018/5/26,A0399,753
2018/11/21,A0861,1007
2018/11/19,A0819,1153
2018/11/25,A0880,713
2018/6/22,A1089,858
2018/1/25,A1412,730
2018/3/8,A1162,1067
2018/1/22,A1265,1053
2018/12/7,A0798,982
2018/10/10,A0655,782
2018/8/28,A1299,844
2018/5/21,A1050,824
2018/5/6,A1254,1065
2018/4/6,A0997,858
2018/5/16,A0534,786
2018/8/28,A0497,1096
2018/6/5,A0506,1135
2018/4/8,A0504,801
2018/9/21,A0892,1015
2018/7/29,A0616,735
2018/11/6,A1030,705
2018/2/26,A0944,935
2018/9/16,A1420,874
2018/9/12,A0945,731
2018/8/1,A1370,797
2018/7/29,A1139,815
2018/3/3,A1390,907
2018/7/3,A1257,1029
2018/1/28,A1124,1010
2018/10/3,A1285,842
2018/3/5,A0933,857
2018/7/31,A0505,978
2018/5/31,A0990,991
2018/5/7,A1089,919
2018/4/29,A0514,977
2018/9/8,A0630,1170
2018/2/22,A0403,732
2018/11/12,A0655,1019
2018/10/14,A1162,735
2018/10/20,A1065,968
2018/12/3,A0869,1075
2018/5/11,A0943,1166
2018/8/4,A1236,1146
2018/10/13,A0893,783
2018/2/17,A1212,1182
2018/6/13,A1163,931
2018/6/19,A0963,1110
2018/1/10,A0422,1032
2018/7/28,A0382,756
2018/4/29,A0431,1199
2018/6/25,A0949,927
2018/5/16,A1230,864
2018/2/12,A0464,866
2018/11/17,A0607,875
2018/11/8,A0887,999
2018/10/2,A1367,967
2018/1/7,A1240,1029
2018/3/2,A0459,911
2018/8/10,A0934,1015
2018/2/27,A1323,1093
2018/6/12,A1225,895
2018/4/4,A0673,772
2018/5/20,A0846,716
2018/9/26,A1133,1088
2018/10/8,A0930,822
2018/10/17,A1286,755
2018/12/8,A0513,914
2018/9/27,A0853,1139
2018/9/9,A0375,721
2018/3/23,A1286,839
2018/9/24,A0574,869
2018/1/15,A0907,1189
2018/1/20,A0761,882
2018/9/20,A1236,1172
2018/8/6,A0905,892
2018/8/2,A0963,847
2018/7/20,A1202,1160
2018/10/15,A0836,1106
2018/12/19,A0610,1085
2019/1/1,A1181,937
2018/6/14,A0720,1104
2018/6/4,A0559,730
2018/4/2,A0470,1025
2018/9/14,A0933,1061
2018/5/27,A0559,952
2018/4/15,A0629,817
2018/7/25,A0771,780
2018/6/7,A1130,748
2018/10/12,A0411,947
2018/1/21,A1412,877
2018/6/28,A1381,704
2018/2/26,A0686,937
2018/3/12,A0703,941
2018/6/13,A1334,789
2018/5/1,A0819,1036
2018/6/15,A0824,899
2018/1/30,A0919,939
2018/1/10,A0887,813
2018/12/18,A0811,1070
2018/3/26,A0403,821
2018/1/24,A0557,762
2018/4/4,A1290,1155
2018/5/19,A1343,1164
2018/7/11,A1413,836
2018/10/17,A0428,945
2018/8/1,A0881,872
2018/6/27,A1313,1197
2018/5/9,A0547,725
2018/2/8,A0412,739
2018/12/30,A1345,1044
2018/1/28,A0659,859
2018/12/30,A0415,1044
2018/1/5,A0824,1084
2018/10/24,A1161,1021
2018/5/21,A0731,1104
2018/12/16,A0629,992
2018/6/6,A1162,793
2018/2/18,A0641,904
2018/8/21,A0878,752
2018/10/17,A0738,908
2018/1/27,A0429,1136
2018/7/13,A0852,779
2018/3/15,A1307,1019
2018/5/18,A1215,1086
2018/3/25,A0630,943
2019/1/1,A1221,1112
2018/11/30,A1343,880
2018/7/9,A0643,845
2018/9/28,A1146,787
2018/7/1,A0693,1079
2018/6/6,A0731,933
2018/8/5,A0781,947
2018/2/19,A1202,1144
2018/8/21,A1030,819
2018/11/18,A1390,890
2018/3/11,A1176,737
2018/9/24,A0495,1142
2018/5/17,A1057,912
2018/5/6,A1215,705
2018/4/28,A0747,1135
2018/4/26,A1130,1199
2018/4/19,A0531,1055
2018/7/28,A0382,1010
2018/2/9,A0762,1137
2018/12/12,A1058,791
2018/9/15,A0707,852
2018/2/18,A1348,1048
2018/11/4,A1163,1020
2018/10/29,A0771,1030
2018/2/4,A1226,1075
2018/4/1,A0800,1018
2018/5/26,A1302,1172
2018/12/12,A0513,704
2018/2/24,A0445,1191
2018/6/24,A0582,1142
2018/1/17,A1215,763
2018/9/28,A0547,961
2018/2/3,A0704,1130
2018/7/15,A1230,993
2018/2/4,A1299,767
2018/3/4,A1110,880
2018/12/15,A0519,1194
2018/3/6,A0946,1005
2018/8/7,A0880,774
2018/5/15,A0826,1135
2018/10/14,A1302,866
2018/12/17,A0530,1034
2018/5/6,A0800,953
2018/6/16,A0514,1053
2018/4/26,A0589,1031
2018/7/16,A1254,1146
2018/4/19,A0802,804
2018/9/28,A1050,840
2018/3/8,A0716,996
2018/11/13,A0616,751
2018/4/7,A1357,851
2018/4/23,A0415,850
2018/11/30,A1089,717
2018/5/17,A0801,743
2018/12/23,A0693,766
2018/4/9,A0744,728
2018/11/17,A1120,1136
2018/8/19,A1009,1118
2018/4/14,A1416,1130
2018/9/26,A0574,1168
2018/2/28,A0798,1016
2018/9/6,A1092,1096
2018/7/17,A0412,826
2018/1/11,A0952,1192
2018/8/19,A1212,960
2018/9/10,A0382,1007
2018/1/26,A0629,832
2018/9/3,A0861,1055
2018/2/7,A0990,874
2018/7/7,A0890,940
2018/1/23,A1370,1001
2018/1/6,A1167,900
2018/4/14,A0927,903
2018/11/18,A1388,787
2018/2/11,A1278,808
2018/8/9,A1181,1179
2018/1/24,A0961,857
2018/6/7,A0701,779
2018/8/28,A0470,1112
2018/10/6,A0459,905
2018/2/16,A0357,888
2018/1/4,A0764,981
2018/1/16,A0890,1195
2018/7/6,A0578,865
2018/5/31,A0513,990
2018/1/4,A1212,892
2018/2/20,A0763,1170
2018/8/9,A0934,1049
2018/3/11,A0792,932
2018/7/9,A0826,853
2018/4/3,A1278,713
2018/9/1,A0601,1091
2018/7/16,A1290,1136
2018/10/10,A0747,947
2018/3/18,A1353,1146
2018/11/30,A0375,1096
2018/9/15,A0371,825
2018/4/26,A1419,962
2018/4/29,A1333,864
2018/12/22,A0952,796
2018/3/10,A0963,988
2018/10/5,A1129,1090
2018/11/5,A0798,1141
2018/3/14,A0808,944
2018/10/18,A0883,930
2018/12/5,A1319,782
2018/12/16,A0512,1148
2018/9/25,A0480,874
2018/10/12,A1130,725
2018/10/18,A1319,1168
2018/8/18,A0773,781
2018/11/17,A0763,1154
2018/4/4,A1181,850
2018/9/19,A0660,1076
2018/7/15,A1137,780
2018/1/19,A0472,812
2018/6/23,A1408,789
2018/12/16,A0801,918
2018/3/24,A0574,1140
2018/2/17,A0708,828
2018/1/2,A0799,1060
2018/11/15,A0724,1001
2018/12/12,A0380,849
2018/8/11,A0852,1176
2018/10/22,A0528,868
2018/2/27,A1230,863
2018/2/2,A1058,756
2018/12/5,A0905,982
2018/10/20,A1278,757
2018/1/18,A1079,899
2018/12/24,A1054,1042
2018/3/16,A0943,821
2018/8/4,A1050,1148
2018/7/16,A0830,924
2018/1/12,A0716,921
2018/1/25,A1050,952
2018/12/9,A0693,1123
2018/10/18,A0472,910
2018/8/19,A0708,748
2018/10/22,A0464,837
2018/5/3,A1007,873
2018/2/14,A0744,1042
2018/4/14,A0830,1181
2018/5/3,A1216,1199
2018/10/22,A0916,837
2018/3/7,A0576,1054
2018/7/7,A0452,720
2018/4/23,A0903,1067
2018/11/21,A0842,1111
2018/2/3,A1334,874
2018/7/10,A1257,936
2018/10/28,A1406,1031
2018/12/10,A1307,758
2018/7/18,A0380,1098
2018/2/9,A0601,1192
2018/3/6,A0578,750
2018/12/8,A1360,1111
2018/7/10,A0749,966
2018/7/8,A0422,770
2018/10/2,A0431,706
2018/12/11,A1237,1152
2018/3/12,A1226,787
2018/7/15,A1092,1026
2018/5/30,A1014,1196
2018/3/12,A1197,734
2018/4/28,A0463,1134
2018/7/11,A1085,1018
2018/1/19,A1062,726
2018/12/9,A0731,909
2018/6/9,A1332,857
2018/5/26,A1056,1159
2018/6/8,A0892,841
2018/9/29,A0655,1067
2018/3/2,A0593,942
2018/11/14,A0862,968
2018/2/3,A0503,875
2018/6/18,A0720,1019
2018/8/28,A0724,1166
2018/3/11,A0452,1119
2018/11/23,A1292,841
2018/6/8,A0610,1164
2018/1/18,A0916,892
2018/10/31,A0997,912
2018/1/17,A1095,917
2018/5/12,A0978,787
2018/2/25,A0982,785
2018/10/24,A0887,1025
2018/7/12,A1237,1118
2018/2/10,A0534,995
2018/3/22,A1153,875
2018/6/29,A0808,774
2018/11/23,A1338,1137
2018/1/6,A0422,730
2018/10/16,A1409,1083
2018/3/2,A1306,919
2018/2/28,A1092,1076
2018/8/9,A1360,734
2018/11/8,A1323,1107
2018/2/6,A1232,939
2018/4/19,A1254,754
2018/6/4,A0922,1038
2018/7/19,A0529,971
2018/10/9,A1420,846
2018/8/4,A0944,1156
2018/11/6,A1139,1043
2018/3/9,A0707,1164
2018/1/30,A1130,1141
2018/4/20,A1333,1043
2018/8/31,A1370,869
2018/12/16,A0826,1022
2018/7/28,A0731,1066
2018/9/21,A1095,909
2018/6/7,A0760,702
2018/12/20,A0377,846
2018/8/9,A0429,743
2018/7/13,A0781,1131
2018/3/16,A0557,741
2018/7/14,A1176,1111
2018/10/18,A1406,763
2018/8/25,A0530,1016
2018/8/23,A0816,1099
2018/6/3,A1221,1051
2018/7/29,A1410,1010
2018/6/8,A0428,914
2018/12/18,A0835,897
2018/11/5,A1353,1019
2018/10/29,A0495,810
2018/1/16,A0528,1120
2018/5/28,A0937,923
2018/11/16,A0942,1054
2018/8/16,A1110,1090
2018/9/17,A1142,1118
2018/12/4,A1014,753
2018/11/25,A1036,1062
2018/6/27,A0802,1081
2018/9/9,A0528,734
2018/6/26,A0493,858
2018/3/18,A0426,1008
2018/12/18,A1387,895
2018/5/13,A0990,1091
2018/6/3,A1095,1186
2018/3/29,A0574,857
2018/3/21,A1120,841
2018/7/8,A1065,893
2018/1/4,A0408,978
2018/6/6,A0760,1004
2018/8/9,A1193,889
2018/1/2,A0408,961
2018/12/7,A0452,889
2018/5/18,A1412,899
2018/3/18,A0808,992
2018/1/27,A1197,800
2018/3/8,A0830,992
2018/12/14,A0997,810
2018/8/27,A0930,951
2018/5/27,A1307,1006
2018/4/7,A0445,712
2018/7/7,A0930,1011
2018/12/2,A0884,1033
2018/8/18,A1416,943
2018/2/22,A0760,791
2018/11/26,A1278,1183
2018/2/24,A0949,1100
2018/8/19,A1285,829
2018/12/16,A1334,924
2018/11/6,A0943,912
2018/11/13,A0862,780
2018/3/16,A1027,717
2018/10/14,A1100,1049
2018/1/17,A1212,720
2018/12/30,A1406,825
2018/11/26,A1020,938
2018/5/1,A1316,861
2018/6/7,A1163,1142
2018/7/17,A1204,744
2018/11/7,A0754,723
2018/1/28,A0429,1037
2018/8/13,A1232,1120
2018/5/22,A0990,858
2018/9/22,A0503,1165
2018/1/21,A0515,1172
2018/11/27,A0357,908
2018/9/3,A0559,701
2018/6/25,A0512,787
2018/9/1,A1282,1083
2018/1/27,A0616,771
2018/10/13,A1085,1100
2018/6/11,A1163,927
2018/8/29,A0438,1108
2018/10/26,A0798,1144
2018/12/22,A0903,842
2018/3/6,A1410,1179
2018/9/27,A0660,1125
2018/10/23,A1369,915
2018/6/17,A1387,976
2018/1/30,A1353,904
2018/5/7,A0470,901
2018/3/26,A1409,729
2018/5/1,A1216,799
2018/12/23,A1282,754
2018/8/17,A0548,1010
2018/6/3,A0707,1192
2018/6/17,A1313,780
2018/10/10,A1139,1064
2018/10/2,A0578,966
2018/7/19,A1367,832
2018/3/3,A0993,1141
2018/2/6,A0845,855
2018/6/22,A1159,1054
2018/1/11,A0853,1157
2018/7/25,A0610,1148
2018/7/19,A0387,983
2018/3/9,A0743,891
2018/7/30,A0583,1031
2018/10/12,A0811,883
2018/2/1,A1225,1129
2018/12/28,A1329,949
2018/8/26,A0431,1158
2018/4/23,A0963,909
2018/8/2,A1255,713
2018/9/2,A0965,1080
2018/10/22,A1193,1020
2018/8/7,A0552,942
2018/3/12,A1187,1185
2018/5/23,A1270,904
2018/9/2,A1338,755
2018/1/22,A0412,825
2018/11/4,A0808,808
2018/7/19,A1092,1000
2018/11/10,A0881,996
2018/7/2,A1076,1121
2018/11/16,A0436,1011
2018/7/26,A0972,720
2018/8/3,A1135,815
2018/8/11,A0659,1035
2018/6/30,A0884,1086
2018/7/25,A0412,918
2018/8/2,A0997,1144
2018/7/17,A1214,791
2018/8/20,A0845,959
2018/1/20,A1319,930
2018/8/2,A1020,735
2018/4/9,A1345,750
2018/4/4,A1133,843
2018/10/14,A1369,985
2018/6/4,A0808,1068
2018/6/24,A1029,1108
2018/8/28,A1232,710
2018/3/26,A0679,1025
2018/12/26,A0505,875
2018/12/10,A1215,1102
2018/5/2,A0695,1130
2018/12/6,A0496,818
2018/2/2,A0582,858
2018/12/6,A1130,778
2018/1/27,A0385,737
2018/3/12,A0548,814
2018/12/12,A1164,748
2018/7/11,A0738,914
2018/8/31,A0993,1170
2018/6/10,A0738,787
2018/9/19,A0470,1149
2018/3/17,A1230,893
2018/2/4,A0531,882
2018/12/21,A0463,958
2018/5/1,A0881,1061
2018/6/25,A1265,802
2018/7/24,A1240,1033
2018/1/8,A0852,729
2018/1/13,A1197,1196
2018/9/2,A0412,839
2018/12/27,A1362,904
2018/2/1,A0905,753
2018/6/17,A1137,770
2018/3/8,A0731,824
2018/12/31,A1329,967
2018/5/30,A1343,732
2018/2/27,A0531,739
2018/4/2,A1130,741
2018/11/24,A1282,1136
2018/3/4,A0704,806
2018/9/6,A0415,767
2018/2/18,A0415,981
2018/1/28,A1260,980
2018/11/8,A1146,1055
2018/8/19,A1358,827
2018/8/21,A0704,772
2018/1/10,A1068,962
2018/2/10,A1178,958
2018/11/18,A0504,1103
2018/12/5,A1388,1158
2018/10/26,A0982,1066
2018/12/23,A0385,714
2018/9/14,A0808,1143
2018/1/3,A0802,925
2018/11/18,A1135,915
2018/10/24,A1193,1028
2018/11/25,A0773,928
2018/4/10,A0781,1139
2018/12/9,A0884,1055
2018/12/18,A1290,941
2018/4/25,A1337,811
2018/3/19,A0643,884
2018/10/15,A1237,728
2018/4/4,A0761,828
2018/9/16,A1146,1140
2018/5/28,A1101,1165
2018/7/7,A1403,936
2018/2/2,A0380,875
2018/2/10,A0531,1034
2018/3/9,A1316,933
2018/12/24,A1290,997
2018/11/4,A0743,971
2018/7/30,A1332,991
2018/8/26,A1420,727
2018/12/8,A0907,1091
2018/5/6,A0704,939
2018/12/29,A0681,778
2018/4/16,A1167,1067
2018/11/4,A0724,1045
2018/1/12,A0764,980
2018/10/6,A1092,819
2018/1/29,A0781,816
2018/2/5,A0382,876
2018/7/31,A0559,896
2018/11/2,A0821,931
2018/2/12,A1092,1027
2018/6/28,A0845,861
2018/11/15,A1055,1092
2018/4/21,A0607,940
2018/12/3,A1139,1190
2018/2/11,A0462,829
2018/7/1,A1237,941
2018/7/16,A0673,984
2018/5/4,A1265,1047
2018/8/2,A0853,854
2018/11/8,A1130,775
2018/7/2,A1410,1171
2018/7/29,A0972,785
2018/3/29,A0657,927
2018/11/24,A0881,826
2018/4/28,A0747,750
2018/2/15,A0945,1174
2018/11/17,A0869,878
2018/4/16,A0377,1101
2018/9/7,A0512,859
2018/6/12,A0703,1003
2018/11/27,A0627,948
2018/2/13,A0724,966
2018/3/18,A0497,926
2018/9/18,A0762,1128
2018/1/19,A1357,797
2018/12/4,A1236,959
2018/4/3,A1343,1004
2018/8/2,A0557,791
2018/1/12,A1137,751
2018/5/24,A1187,715
2018/10/2,A0763,983
2018/1/23,A1408,911
2018/2/2,A0415,809
2018/10/4,A0881,758
2018/10/14,A0799,852
2018/5/22,A0853,1057
2018/7/17,A0762,820
2018/10/30,A0943,1157
2018/3/11,A0414,761
2018/3/11,A1133,1153
2018/3/21,A0686,1162
2018/12/1,A0531,805
2018/1/21,A0862,917
2018/11/8,A0881,808
2018/2/23,A1062,974
2018/7/4,A1307,825
2018/4/22,A0514,754
2018/4/5,A1027,1171
2018/10/31,A0997,911
2018/3/9,A1236,802
2018/1/29,A1420,849
2018/2/27,A0720,924
2018/10/31,A1144,887
2018/4/30,A0696,902
2018/3/24,A0781,845
2018/9/13,A1302,916
2018/8/28,A1089,865
2018/11/1,A0992,797
2018/10/25,A1320,833
2018/8/28,A1133,1163
2018/4/8,A0724,783
2018/2/14,A0701,837
2018/9/26,A0607,984
2018/2/2,A0754,1050
2018/7/22,A1056,829
2018/1/13,A1054,1094
2018/3/22,A1334,727
2018/2/13,A0703,1101
2018/9/24,A1410,725
2018/11/24,A0547,1194
2018/11/8,A0353,1137
2018/11/13,A0684,853
2018/12/5,A1164,1147
2018/2/27,A0665,1076
2018/8/31,A0927,762
2018/1/13,A0552,772
2018/9/19,A1212,1004
2018/7/31,A1338,806
2018/1/20,A1226,704
2018/7/15,A1403,789
2018/2/20,A1164,1172
2018/12/22,A1137,767
2018/5/21,A0629,793
2018/5/18,A1388,864
2018/12/4,A0387,1089
2018/10/3,A1178,1029
2018/3/1,A0906,1002
2018/11/16,A1009,704
2018/8/11,A0965,792
2018/3/4,A0534,822
2018/4/16,A0978,977
2018/3/3,A0922,721
2018/11/27,A1362,993
2018/12/21,A0630,1067
2018/4/19,A0878,1176
2018/9/12,A1302,1027
2018/12/9,A0826,1039
2018/5/27,A0738,1100
2018/8/14,A0530,859
2018/3/25,A0574,811
2018/4/21,A0835,708
2018/8/27,A0497,826
2018/3/21,A0853,729
2018/6/13,A1164,1096
2018/12/19,A0531,840
2018/8/3,A1320,1107
2018/10/6,A0670,1059
2018/4/20,A1089,975
2018/7/23,A1054,944
2018/11/6,A1003,1069
2018/8/21,A1144,1128
2018/9/28,A0801,838
2018/9/1,A0919,1167
2018/1/18,A1204,1136
2018/12/30,A0679,902
2018/6/30,A0853,1028
2018/4/12,A1388,1015
2018/8/23,A1370,943
2018/1/17,A0815,821
2018/6/5,A0531,705
2018/9/5,A1095,903
2018/9/14,A0583,1082
2018/12/5,A0994,701
2018/5/11,A0869,1012
2018/3/22,A0530,1029
2018/12/21,A1193,737
2018/4/11,A1153,715
2018/8/16,A0414,1062
2018/11/21,A1311,1112
2018/10/21,A0952,1048
2018/10/29,A0428,1182
2018/2/11,A1343,780
2018/8/15,A1319,953
2018/8/28,A1343,959
2018/12/1,A1412,956
2018/10/8,A0703,819
2018/1/28,A1050,786
2018/5/17,A1370,1068
2018/11/24,A0681,885
2018/7/27,A1367,1073
2018/8/10,A1265,904
2018/5/9,A0853,839
2018/3/30,A1153,715
2018/5/30,A0987,935
2018/8/1,A1003,937
2018/5/21,A0846,715
2018/7/27,A0464,1065
2018/7/7,A1164,785
2018/6/25,A0800,1053
2018/3/10,A1120,853
2018/1/25,A0988,1037
2018/12/4,A1057,1103
2018/10/14,A0438,978
2018/7/26,A0632,893
2018/12/11,A0853,896
2018/4/24,A0835,745
2018/11/1,A1338,1159
2018/2/3,A0655,861
2018/11/1,A1030,929
2018/3/16,A0993,804
2018/3/17,A1056,968
2018/11/2,A0716,1023
2018/11/14,A0428,860
2018/10/12,A1055,950
2018/4/15,A0961,1161
2018/5/3,A1406,1063
2018/6/3,A1313,774
2018/5/14,A1035,1121
2018/10/31,A0952,904
2018/10/30,A0657,991
2018/10/12,A0686,787
2018/5/14,A0377,985
2018/8/30,A0953,957
2018/2/19,A0610,1100
2018/7/29,A1290,1006
2018/9/2,A1221,977
2018/2/23,A0587,1139
2018/9/9,A0464,927
2018/6/7,A0411,946
2018/6/22,A1065,908
2018/8/3,A0643,952
2018/9/19,A0403,990
2018/9/10,A1076,823
2018/8/31,A0781,854
2018/8/30,A1297,1083
2018/11/12,A0436,1013
2018/8/5,A1420,739
2018/12/3,A0937,1195
2018/10/2,A0557,775
2018/4/2,A1067,816
2018/2/28,A1319,1033
2018/6/11,A0431,972
2018/4/25,A1260,1080
2018/5/7,A1292,812
2018/4/22,A0641,1028
2018/1/27,A0853,946
2018/7/16,A0846,769
2018/4/24,A1357,726
2018/2/24,A0835,769
2018/5/13,A1135,708
2018/8/21,A0965,1198
2018/6/28,A0720,1109
2018/1/18,A0587,765
2018/8/6,A0506,881
2018/11/25,A0496,960
2018/10/21,A1027,927
2018/6/17,A1320,1187
2018/5/9,A0811,700
2018/8/11,A1009,774
2018/4/4,A0353,1169
2018/6/23,A0878,842
2018/5/28,A1311,1031
2018/11/5,A0990,999
2018/1/16,A1410,1082
2018/10/18,A1419,1106
2018/5/2,A0534,1180
2018/5/2,A1221,1139
2018/11/8,A1030,1133
2018/2/2,A1146,1166
2018/1/21,A0743,1111
2018/1/21,A0369,762
2018/2/3,A1020,728
2018/3/3,A0796,1062
2018/10/28,A1030,950
2018/4/15,A1358,731
2018/11/20,A0559,903
2018/11/18,A1337,954
2018/6/2,A0531,758
2018/10/2,A1079,995
2018/4/28,A0994,972
2018/3/2,A0660,1108
2018/1/20,A0701,974
2018/7/12,A0931,961
2018/1/8,A0522,1193
2018/6/21,A1076,1055
2018/11/8,A0738,938
